date,description,Source_Name,bias,source,link,Image_link,main_headline,text,text_len
2022-06-09T05:47:01-07:00,"The first hearing of the House Jan. 6 committee happens Thursday, and while you can watch on most news outlets, Fox News isn't one of them. Fox News Channel's prime-time programs will &quot;cover the hearings as warrants,&quot; and at 11 p.m., the network announced Monday. The network will instead carry the coverage on its Fox Business channel, as well as Fox Nation and its website. The",OPINION: An egregious denial of due process for Jan. 6 protesters,Right,https://www.allsides.com/news/2022-06-09-0547/how-watch-jan-6-committee-hearing-most-networks-except-fox-news-will-broadcast,usatoday,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,"How to watch the Jan. 6 committee hearing: Most networks, except Fox News, will broadcast it","The first hearing of the House Jan. 6 committee happens Thursday, and while you can watch on most news outlets, Fox News isn't one of them.
Fox News Channel's prime-time programs will ""cover the hearings as warrants,"" and at 11 p.m., the network announced Monday. The network will instead carry the coverage on its Fox Business channel, as well as Fox Nation and its website.
The hearing starts at 8 p.m. ET.
USA TODAY will live-stream the hearing.
Major news networks such as CNN, MSNBC, CBS, NBC and ABC News will be airing it,...",532
2021-02-10T21:11:34-08:00,"Confusion reigned in the final moments of Day 2 of former President Donald Trump’s Senate impeachment trial on Wednesday when an angry GOP Sen. Mike Lee insisted he had been misquoted by House impeachment managers. As the Democratic lawmakers closed their first of two days of arguments, Lee (R-Utah) rose to his feet and demanded they strike from the record an account the House","Trump to sue Facebook, Twitter, Google over alleged censorship, says they've 'ceased to be private'",Right,https://www.allsides.com/news/2021-02-10-2111/sen-mike-lee-objects-false-evidence-presented-trump-impeachment-trial,nypost,https://www.allsides.com/sites/default/files/MikeLeeImpeachment.jpg,Sen. Mike Lee objects to ‘false’ evidence presented at Trump impeachment trial,"Confusion reigned in the final moments of Day 2 of former President Donald Trump’s Senate impeachment trial on Wednesday when an angry GOP Sen. Mike Lee insisted he had been misquoted by House impeachment managers.
As the Democratic lawmakers closed their first of two days of arguments, Lee (R-Utah) rose to his feet and demanded they strike from the record an account the House impeachment managers gave of a phone call Trump mistakenly placed to Lee during the Jan. 6 Capitol riot.
“They are not true! They were false!” Lee...",529
2022-07-20T12:44:42-07:00,"President Donald Trump and former Vice President Joe Biden met on the debate stage for the first time and stretched or mangled facts on several topics: Trump exaggerated instances of election “fraud,” misleadingly citing ballots “found … in creeks” and a case where a thousand voters were mistakenly sent two ballots. Neither is evidence of “fraud.” Trump falsely claimed that","Trump Files Defamation Lawsuit Against CNN, Seeking $475 Million",Center,https://www.allsides.com/news/2020-10-01-0721/factchecking-first-trump-biden-debate,factcheck,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,FactChecking the First Trump-Biden Debate,"FACT CHECK
President Donald Trump and former Vice President Joe Biden met on the debate stage for the first time and stretched or mangled facts on several topics:
Trump exaggerated instances of election “fraud,” misleadingly citing ballots “found … in creeks” and a case where a thousand voters were mistakenly sent two ballots. Neither is evidence of “fraud.”
Trump falsely claimed that Biden supports the Medicare for All plan. He never did.
Biden got it wrong when he claimed there was “15% less violence” during his time in office than today. The...",553
2020-11-04T21:55:56-08:00,"Joe Biden racked up Electoral College votes that put him within striking distance of the presidency Wednesday evening, while President Trump’s team pursued legal actions to try to blunt the Democrat’s advance and disputed a key call in Arizona. As Tuesday’s voting turned into a fierce battle over a handful of battleground states, Mr. Biden notched important victories in",OPINION: Trump sued CNN for defamation. Here’s where his case falls apart.,Center,https://www.allsides.com/news/2020-11-04-2155/biden-wins-michigan-wisconsin-presidential-election-comes-down-few-states,wsj,https://www.allsides.com/sites/default/files/Screen%20Shot%202020-11-04%20at%209.54.43%20PM.png,"Biden Wins Michigan, Wisconsin as Presidential Election Comes Down to a Few States","Joe Biden racked up Electoral College votes that put him within striking distance of the presidency Wednesday evening, while President Trump’s team pursued legal actions to try to blunt the Democrat’s advance and disputed a key call in Arizona.
As Tuesday’s voting turned into a fierce battle over a handful of battleground states, Mr. Biden notched important victories in Wisconsin and Michigan, according to the Associated Press, states Mr. Trump narrowly won in 2016. That put Mr. Biden six electoral votes shy of the 270 needed to win, AP tally...",551
2020-11-04T15:24:55-08:00,"Twitter and Facebook have continued to restrict and label posts from President Donald Trump after yesterday’s presidential election, this time addressing a baseless claim that Democratic officials were manipulating vote counts in key states. Twitter flagged the tweet and restricted its reach, saying it was “disputed and might be misleading.” Facebook added a general warning",ANALYSIS: Trump wants CNN to ‘prove the Big Lie’ in $475 million defamation case against network,Lean Right,https://www.allsides.com/news/2020-11-04-1524/twitter-and-facebook-label-baseless-trump-post-suggesting-democrats-manipulated,theverge,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,Twitter and Facebook label baseless Trump post suggesting Democrats manipulated ballot counts,"Twitter and Facebook have continued to restrict and label posts from President Donald Trump after yesterday’s presidential election, this time addressing a baseless claim that Democratic officials were manipulating vote counts in key states. Twitter flagged the tweet and restricted its reach, saying it was “disputed and might be misleading.” Facebook added a general warning that “final results may be different from the initial vote counts.”
Trump triggered a social media crackdown early this morning after accusing Democrats of trying to steal the election. Neither platform has actually removed his...",607
2021-11-11T05:49:00-08:00,"The congressional committee investigating the Jan. 6 assault on the U.S. Capitol by supporters of Donald Trump is seeking hundreds of pages of records from the Republican former president’s final months in the White House. Trump is fighting the requests and has appealed a U.S. judge's decision here to allow the National Archives to release the documents, citing executive",The ‘Big Lie Is No Lie’ Lie,Lean Right,https://www.allsides.com/news/2021-11-11-0549/whats-jan-6-committee-looking-trumps-white-house-records,reuters,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,What's the Jan. 6 committee looking for in Trump's White House records?,"The congressional committee investigating the Jan. 6 assault on the U.S. Capitol by supporters of Donald Trump is seeking hundreds of pages of records from the Republican former president’s final months in the White House.
Trump is fighting the requests and has appealed a U.S. judge's decision here to allow the National Archives to release the documents, citing executive privilege here.
Here is an explanation of what the congressional committee is seeking, and what could happen next.
WHAT RECORDS HAS THE CONGRESSIONAL COMMITTEE ASKED FOR?
The U.S. House of Representatives Select Committee has...",602
2021-01-07T17:09:40-08:00,The mob violence that rampaged through the U.S. Capitol Wednesday shattered stately doors and windows and trampled on the long-cherished national ideal that the United States of America is exceptional for its peaceful transition of governing power.,ANALYSIS: One of Trump’s flimsiest lawsuits yet,Lean Left,https://www.allsides.com/news/2021-01-07-0555/america-breach-peaceful-transition-power,csmonitor,https://www.allsides.com/sites/default/files/0106%2520Congress_Electoral_College.2.jpg,Is this America? A breach in peaceful transition of power.,"ANALYSIS
The mob violence that rampaged through the U.S. Capitol Wednesday shattered stately doors and windows and trampled on the long-cherished national ideal that the United States of America is exceptional for its peaceful transition of governing power.
Rioters distinguished by red MAGA hats and waving Trump banners and Confederate battle flags swept past barricades and overwhelmed police in a sight some lawmakers said reminded them of war violence in distant lands, not Washington. The breach occurred just as the House and Senate had begun debating challenges to Electoral College votes,...",600
2020-12-16T11:03:52-08:00,"President-elect Joe Biden emphasized unity in a speech on Monday evening as the Electoral College finished its formal voting process, handing him a solid 306 electoral votes to confirm his win. What they're saying: &quot;The flame of democracy was lit in this nation a long time ago. And we now know that nothing — not even a pandemic — or an abuse of power — can extinguish that","OPINION: “Shockingly baseless”: Legal experts mock “bad faith, unethical” Trump lawsuit trying to silence CNN",Left,https://www.allsides.com/news/2020-12-16-1103/biden-says-democracy-prevailed-after-electoral-college-formalizes-his-win,axios,https://www.allsides.com/sites/default/files/1607993351207.jpg,"Biden says ""democracy prevailed"" after Electoral College formalizes his win","President-elect Joe Biden emphasized unity in a speech on Monday evening as the Electoral College finished its formal voting process, handing him a solid 306 electoral votes to confirm his win.
What they're saying: ""The flame of democracy was lit in this nation a long time ago. And we now know that nothing — not even a pandemic — or an abuse of power — can extinguish that flame,"" Biden said.
""As I said through this campaign, I will be a president for all Americans. I will work just as...",492
2020-11-05T14:41:19-08:00,President Donald Trump’s re-election campaign filed lawsuits in multiple states on Wednesday where election results are tight and could ultimately determine who wins the presidential election.,"Trump to sue Facebook, Twitter, Google over alleged censorship, says they've 'ceased to be private'",Right,https://www.allsides.com/news/2020-11-04-1959/trump-campaign-files-lawsuits-multiple-states-lays-ground-contesting,dailywire,https://www.allsides.com/sites/default/files/Trump-4-scaled.jpg,"Trump Campaign Files Lawsuits In Multiple States, Lays Ground For Contesting Battleground States","President Donald Trump’s re-election campaign filed lawsuits in multiple states on Wednesday where election results are tight and could ultimately determine who wins the presidential election.
The campaign filed lawsuits in “Pennsylvania, Michigan and Georgia, laying the groundwork for contesting battleground states as he slipped behind Democrat Joe Biden in the hunt for the 270 Electoral College votes needed to win the White House,” The Associated Press reported. “The new filings, joining existing Republican legal challenges in Pennsylvania and Nevada, demand better access for campaign observers to locations where ballots...",633
2023-03-08T16:44:29-08:00,"An attorney for the so-called “QAnon Shaman” Jacob Chansley asked federal prosecutors repeatedly for all videos showing his client inside the Capitol on Jan. 6, yet told The Daily Wire he never received the bombshell – and potentially exculpatory – footage aired Monday night by Tucker Carlson.","Trump Files Defamation Lawsuit Against CNN, Seeking $475 Million",Center,https://www.allsides.com/news/2023-03-08-1644/criminal-justice-it-s-appalling-qanon-shaman-s-lawyer-says-doj-lied-withheld,dailywire,https://www.allsides.com/sites/default/files/GettyImages-1294935420.jpg,"‘It’s Appalling’: QAnon Shaman’s Lawyer Says DOJ Lied, Withheld Videos Aired By Carlson","An attorney for the so-called “QAnon Shaman” Jacob Chansley asked federal prosecutors repeatedly for all videos showing his client inside the Capitol on Jan. 6, yet told The Daily Wire he never received the bombshell – and potentially exculpatory – footage aired Monday night by Tucker Carlson.
Albert Watkins, whose client Jacob Chansley pleaded guilty to felony charges in connection with the Capitol riot and was sentenced to 41 months in prison, said Department of Justice prosecutors were legally bound to turn over the footage. Clips shown on Carlson’s Fox News...",570
2022-07-18T10:32:21-07:00,"The software used to tabulate votes in one Michigan county sent at least 6,000 Republican votes to Democratic candidates, the state's GOP Chairwoman Laura Cox revealed at a press conference Friday. The county has since swung back to Republican. 47 counties used this malfunctioning software, Cox reported while joined by Republican National Committee Chairwoman Ronna McDaniel in",OPINION: Trump sued CNN for defamation. Here’s where his case falls apart.,Center,https://www.allsides.com/news/2020-11-12-1030/two-outlined-counting-irregularities-detroit-metro-area-including-back-dating,thepostmillennial,https://www.allsides.com/sites/default/files/mi-glitch.jpg,Michigan county flips back to Republican after 6000-vote software glitch is fixed,"The software used to tabulate votes in one Michigan county sent at least 6,000 Republican votes to Democratic candidates, the state's GOP Chairwoman Laura Cox revealed at a press conference Friday. The county has since swung back to Republican.
47 counties used this malfunctioning software, Cox reported while joined by Republican National Committee Chairwoman Ronna McDaniel in Bloomfield Hills. The duo called on state officials to open up the ballot counting in Michigan.",475
2021-01-07T17:09:40-08:00,"Vice President Pence late Wednesday evening denounced the violence at the U.S. Capitol in remarks on the Senate floor as lawmakers reconvened to resume the counting of Electoral College votes. “To those who wreaked havoc in our Capitol today, you did not win. Violence never wins. Freedom wins. And this is still the people’s house,” Pence said.",ANALYSIS: Trump wants CNN to ‘prove the Big Lie’ in $475 million defamation case against network,Lean Right,https://www.allsides.com/news/2021-01-06-1853/pence-denounces-capitol-rioters-violence-never-wins,thehill,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,Pence denounces Capitol rioters: 'Violence never wins',"Vice President Pence late Wednesday evening denounced the violence at the U.S. Capitol in remarks on the Senate floor as lawmakers reconvened to resume the counting of Electoral College votes.
“To those who wreaked havoc in our Capitol today, you did not win. Violence never wins. Freedom wins. And this is still the people’s house,” Pence said.
“As we reconvene in this chamber, the world will again witness the resilience and strength of our democracy, for even in the wake of unprecedented violence and vandalism at this Capitol, the elected...",547
2020-09-30T08:07:54-07:00,"Fox News host Chris Wallace, a registered Democrat, faced intense backlash on Tuesday night for what was widely deemed as bias in the debate in the favor of Democrat Joe Biden and against Republican President Donald Trump. One of the issues that Wallace was called out for the most was how he appeared to let Biden interrupt Trump but would jump in to interrupt Trump when Trump",The ‘Big Lie Is No Lie’ Lie,Lean Right,https://www.allsides.com/news/2020-09-30-0807/chris-wallace-faces-intense-backlash-including-colleagues-over-bias-during,dailywire,https://www.allsides.com/sites/default/files/Chris-Wallace-scaled.jpg,"Chris Wallace Faces Intense Backlash, Including From Colleagues, Over Bias During Debate","Fox News host Chris Wallace, a registered Democrat, faced intense backlash on Tuesday night for what was widely deemed as bias in the debate in the favor of Democrat Joe Biden and against Republican President Donald Trump.
One of the issues that Wallace was called out for the most was how he appeared to let Biden interrupt Trump but would jump in to interrupt Trump when Trump would talk over Biden.
Fox News host Brian Kilmeade even noted the discrepancy and called it out on social media, writing: “Why is...",512
2020-10-02T07:06:48-07:00,"President Trump has tested positive for the coronavirus, as have more than 7 million other Americans. Here's what we know about the usual course of the disease. So far the President's doctor has said only Trump is &quot;well.&quot; No information is available as to whether he is experiencing symptoms. About 40% of people who are exposed to COVID-19 don't have any symptoms at all. It's",ANALYSIS: One of Trump’s flimsiest lawsuits yet,Lean Left,https://www.allsides.com/news/2020-10-02-0706/president-trump-has-tested-positive-covid-19-whats-typical-course-illness,usatoday,https://www.allsides.com/sites/default/files/Screen%20Shot%202020-10-02%20at%2010.05.43%20AM.png,President Trump has tested positive for COVID-19. What's the typical course of the illness?,"President Trump has tested positive for the coronavirus, as have more than 7 million other Americans. Here's what we know about the usual course of the disease.
So far the President's doctor has said only Trump is ""well."" No information is available as to whether he is experiencing symptoms.
About 40% of people who are exposed to COVID-19 don't have any symptoms at all. It's too early to know if the President will be among them as symptoms typically appear two to 14 days after exposure, according to the Centers...",519
2020-11-12T02:57:28-08:00,"The Associated Press and thousands of other news organizations reported on Saturday that Joseph R. Biden Jr. had won the 2020 presidential election. Since then a number of right-wing websites have refused to accept Mr. Biden’s victory, backing baseless accusations by President Trump and his allies of a stolen election, despite statements to the contrary from international","OPINION: “Shockingly baseless”: Legal experts mock “bad faith, unethical” Trump lawsuit trying to silence CNN",Left,https://www.allsides.com/news/2020-11-12-0257/after-biden-win-right-wing-sites-still-push-false-vote-fraud-claims,nytimes,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,"After Biden Win, Right-Wing Sites Still Push False Vote-Fraud Claims","ANALYSIS
The Associated Press and thousands of other news organizations reported on Saturday that Joseph R. Biden Jr. had won the 2020 presidential election. Since then a number of right-wing websites have refused to accept Mr. Biden’s victory, backing baseless accusations by President Trump and his allies of a stolen election, despite statements to the contrary from international observers and state officials across the country.
“Overall right now President Trump is leading in the Presidential race,” The Gateway Pundit said in an article on Monday. “This race is not close to...",585
2021-01-13T14:25:51-08:00,"The House voted to impeach President Trump for an unprecedented second time on Wednesday, alleging he encouraged a mob to storm Congress as part of a last-gasp effort to overturn Democrat Joe Biden’s election win. The vote was 232 to 197, with all Democrats joined by 10 Republicans, in a House chamber guarded by National Guard troops stationed throughout the Capitol and its","Classified materials found at Mar-a-Lago ‘no cause for alarm,’ Trump lawyers say",Lean Right,https://www.allsides.com/news/2021-01-13-1425/house-impeaches-president-trump-second-time,wsj,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,House Impeaches President Trump for Second Time,"The House voted to impeach President Trump for an unprecedented second time on Wednesday, alleging he encouraged a mob to storm Congress as part of a last-gasp effort to overturn Democrat Joe Biden’s election win.
The vote was 232 to 197, with all Democrats joined by 10 Republicans, in a House chamber guarded by National Guard troops stationed throughout the Capitol and its grounds.
Democrats’ push to impeach Mr. Trump just before he is set to leave office reflects many lawmakers’ deep anger at Mr. Trump’s monthslong campaign to challenge...",547
2020-11-04T21:50:01-08:00,"When Donald Trump narrowly won Wisconsin in 2016 to clinch the presidency, he carried 23 counties that had previously voted for President Barack Obama. But when Joe Biden was projected on Wednesday to put Wisconsin back in the Democratic column, he was on track to pry back just two of them: Door and Sauk. Rather than flipping more Obama-Trump counties, Biden instead exceeded",OPINION: Justice Department Bulldozes Court on Trump Privilege Claims,Right,https://www.allsides.com/news/2020-11-04-2150/election-reveals-deeper-divides-between-red-and-blue-america,washingtonpost,https://www.allsides.com/sites/default/files/Screen%20Shot%202020-11-04%20at%209.49.07%20PM.png,Election reveals deeper divides between red and blue America,"ANALYSIS
When Donald Trump narrowly won Wisconsin in 2016 to clinch the presidency, he carried 23 counties that had previously voted for President Barack Obama. But when Joe Biden was projected on Wednesday to put Wisconsin back in the Democratic column, he was on track to pry back just two of them: Door and Sauk.
Rather than flipping more Obama-Trump counties, Biden instead exceeded previous Democratic win margins in Wisconsin’s two biggest cities, Milwaukee and Madison.
That pattern extended to Michigan and other battleground states, with Biden building upon Democrats’ dominance...",590
2023-03-21T16:19:42-07:00,"For most people, getting arrested is usually a bad thing. Then again, most people aren't former President Donald Trump. Ahead of his impending indictment by the Manhattan District Attorney's Office, some believe the former president's arrest could be just the boost his presidential campaign needs as he seeks to consolidate conservative support ahead of the next election,",Obstruction now a major focus in Trump documents probe,Lean Left,https://www.allsides.com/news/2023-03-21-1619/campaign-finance-trump-indictment-could-be-2024-cash-cow,newsweek,https://www.allsides.com/sites/default/files/trump_18.jpg,Trump Indictment Could Be a 2024 Cash Cow,"For most people, getting arrested is usually a bad thing. Then again, most people aren't former President Donald Trump.
Ahead of his impending indictment by the Manhattan District Attorney's Office, some believe the former president's arrest could be just the boost his presidential campaign needs as he seeks to consolidate conservative support ahead of the next election, offering him an opportunity to galvanize his political base and boost fundraising off of the outrage of his arrest at the hands of liberal district attorney Alvin Bragg.
His campaign, it seems, is...",573
2021-02-09T15:36:14-08:00,"U.S. senators voted on Tuesday to move forward with Donald Trump’s impeachment trial on a charge of inciting the deadly assault on the Capitol, rejecting a claim the proceeding was unconstitutional after viewing graphic video of the January attack. The Senate voted 56-44 to proceed with its trial of the former president, a historic first, rejecting largely along party lines",OPINION: Why Trump’s Stated Excuse for Taking Classified Documents Is Actually Deeply Incriminating,Left,https://www.allsides.com/news/2021-02-09-1536/senators-vote-proceed-trumps-impeachment-trial-after-graphic-video,reuters,https://www.allsides.com/sites/default/files/download%20%283%29_1.jpg,Senators vote to proceed with Trump's impeachment trial after graphic video,"U.S. senators voted on Tuesday to move forward with Donald Trump’s impeachment trial on a charge of inciting the deadly assault on the Capitol, rejecting a claim the proceeding was unconstitutional after viewing graphic video of the January attack.
The Senate voted 56-44 to proceed with its trial of the former president, a historic first, rejecting largely along party lines his defense lawyers’ argument that a president cannot face trial after leaving the White House. Democrats hope to disqualify Trump from ever again holding public office.
The video presented by...",572
2022-01-04T06:29:07-08:00,"As of this writing, 695 people have been charged for federal crimes related to the January 6, 2021, Capitol breach—crimes motivated by the lie that Joe Biden won because of nationwide election fraud. Of those 695 people, not one has been charged with sedition, defined in the US Code as two or more people conspiring to “overthrow, put down, or to destroy” the government,",U.S. Justice Dept to face off against Trump legal team over seized records,Center,https://www.allsides.com/news/2022-01-04-0629/key-reason-jan-6-rioters-aren-t-facing-sedition-charges-they-re-white,motherjones,https://www.allsides.com/sites/default/files/471_SEDITION_2000.jpg,A Key Reason Jan. 6 Rioters Aren’t Facing Sedition Charges: They’re White,"OPINION
As of this writing, 695 people have been charged for federal crimes related to the January 6, 2021, Capitol breach—crimes motivated by the lie that Joe Biden won because of nationwide election fraud. Of those 695 people, not one has been charged with sedition, defined in the US Code as two or more people conspiring to “overthrow, put down, or to destroy” the government, “prevent, hinder, or delay the execution of any law,” or “by force to seize, take, or possess any property of the United States.”
January 6 defendants came armed with bats...",555
2021-02-10T21:12:13-08:00,"The impeachment trial on Wednesday reignited some of the intraparty fight that flared up among Republicans last week in the House. Rep. Adam Kinzinger of Illinois, one of ten House Republicans to vote to impeach Mr. Trump last month, singled out Sen. Josh Hawley (R., Mo.) on Twitter.",Trump Lawyers Make No Attempt To Argue Seized Documents Were Declassified,Center,https://www.allsides.com/news/2021-02-10-2108/trial-highlights-gop-rift-kinzinger-criticizes-hawley,wsj,https://www.allsides.com/sites/default/files/Screen%20Shot%202021-02-10%20at%209.08.24%20PM.png,Trial Highlights GOP Rift as Kinzinger Criticizes Hawley,"The impeachment trial on Wednesday reignited some of the intraparty fight that flared up among Republicans last week in the House.
Rep. Adam Kinzinger of Illinois, one of ten House Republicans to vote to impeach Mr. Trump last month, singled out Sen. Josh Hawley (R., Mo.) on Twitter.
“Would be nice if @HawleyMO would actually put his Presidential ambitions (which will fail) aside for a moment to actually be a grown up Senator, come to terms with what he did, and seek redemption,” Mr. Kinzinger said, retweeting a story about...",532
2020-09-28T07:57:28-07:00,"President Trump denied a report that said he paid just $750 in federal income taxes in 2016 and his first year in office. The New York Times published a report on Trump's financial information, which he has long kept out of public view, about half an hour before the president held a news conference in the White House on Sunday. The report also comes two days before the first","Classified materials found at Mar-a-Lago ‘no cause for alarm,’ Trump lawyers say",Lean Right,https://www.allsides.com/news/2020-09-28-0752/fake-news-trump-denies-new-york-times-report-his-tax-returns,washingtonexaminer,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,'Fake news': Trump denies New York Times report on his tax returns,"President Trump denied a report that said he paid just $750 in federal income taxes in 2016 and his first year in office.
The New York Times published a report on Trump's financial information, which he has long kept out of public view, about half an hour before the president held a news conference in the White House on Sunday. The report also comes two days before the first presidential debate against Joe Biden and 37 days ahead of the Nov. 3 election.
Asked to respond to the New York...",493
2021-01-09T03:20:03-08:00,"The chaos at the U.S. Capitol on Wednesday wasn’t typical. Nor was the coverage. Footage carried live by cable news and clips and photos shared across social media were jolting. One image showed a man who had broken into the building sitting in a chair, foot on desk, in House Speaker Nancy Pelosi’s office. A video clip showed a crowd chasing a police officer as he retreated up",OPINION: Justice Department Bulldozes Court on Trump Privilege Claims,Right,https://www.allsides.com/news/2021-01-09-0320/insurrection-capitol-challenged-way-newsrooms-frame-unrest,niemanlab,https://www.allsides.com/sites/default/files/capitol-riots-jan-6-2020-cc-700x467.jpg,The insurrection at the Capitol challenged the way newsrooms frame unrest,"ANALYSIS
The chaos at the U.S. Capitol on Wednesday wasn’t typical. Nor was the coverage.
Footage carried live by cable news and clips and photos shared across social media were jolting. One image showed a man who had broken into the building sitting in a chair, foot on desk, in House Speaker Nancy Pelosi’s office. A video clip showed a crowd chasing a police officer as he retreated up the stairs.",400
2020-11-12T10:36:17-08:00,"Senate Majority Leader Mitch McConnell (R-Ky.) is walking a fine line with his handling of President Trump’s refusal to concede the election. The GOP leader is defending Trump’s right to challenge the vote counts in several key battleground states, arguing the courts are meant to handle disputed election results and that “wealthy media corporations” should not project the",Obstruction now a major focus in Trump documents probe,Lean Left,https://www.allsides.com/news/2020-11-12-1036/mcconnell-treads-cautiously-trumps-post-election-fight,thehill,https://www.allsides.com/sites/default/files/mcconnellmitch_111020gn14_lead.jpg,McConnell treads cautiously in Trump's post-election fight,"Senate Majority Leader Mitch McConnell (R-Ky.) is walking a fine line with his handling of President Trump’s refusal to concede the election.
The GOP leader is defending Trump’s right to challenge the vote counts in several key battleground states, arguing the courts are meant to handle disputed election results and that “wealthy media corporations” should not project the winner.
But McConnell is also keeping his distance from the president’s claims of voter fraud that his campaign has yet to back up with any hard evidence.
“What I’m going to do...",554
2022-07-14T06:33:42-07:00,#DontRunJoe,OPINION: Why Trump’s Stated Excuse for Taking Classified Documents Is Actually Deeply Incriminating,Left,https://www.allsides.com/news/2022-07-14-0633/left-wing-group-launch-national-dontrunjoe-campaign-saying-biden-will-have,businessinsider,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,"Left-wing group to launch national '#DontRunJoe' campaign, saying Biden 'will have a fight on his hands' if he runs again","A progressive group founded by supporters of Sen. Bernie Sanders plans to launch a national ""#DontRunJoe"" campaign, saying President Joe Biden ""will have a fight on his hands"" if he plans to run for re-election in 2024.
RootsAction.org, an online activist group, will spend six figures on the campaign and launch digital ads in early nominating states one day after the midterm elections on November 9, POLITICO first reported.
The 1.3-million-member group says in a statement on its ""DontRunJoe"" website that Biden has unfortunately been ""neither bold nor inspiring.""
""And his prospects for winning...",602
2022-08-10T14:01:06-07:00,"If donald trump committed crimes on his way out of the White House, he should be subject to the same treatment as any other alleged criminal. The reason for this is simple: Ours is a government of laws, not of men, as John Adams once observed. Nobody, not even a president, is above those laws. So why did I feel nauseous yesterday, watching coverage of the FBI executing a",U.S. Justice Dept to face off against Trump legal team over seized records,Center,https://www.allsides.com/news/2022-08-10-0705/what-comes-after-search-warrant,theatlantic,https://www.allsides.com/sites/default/files/Screen%20Shot%202022-08-10%20at%2010.04.43%20AM.png,What Comes After the Search Warrant?,"ANALYSIS
If donald trump committed crimes on his way out of the White House, he should be subject to the same treatment as any other alleged criminal. The reason for this is simple: Ours is a government of laws, not of men, as John Adams once observed. Nobody, not even a president, is above those laws.
So why did I feel nauseous yesterday, watching coverage of the FBI executing a search warrant at Trump’s Mar-a-Lago estate?
Because this country is tracking toward a scale of political violence not seen since the Civil War. It’s...",535
2022-01-05T11:08:09-08:00,"On Christmas morning, I woke up early and flipped on CNN, where I found the newscaster toggling among three news stories — two really depressing ones and an amazingly uplifting one. The first depressing story was the rapid spread of the Omicron variant. The other was the looming anniversary of the Jan. 6 insurrection. Both the threat from the virus and the distorted beliefs",Trump Lawyers Make No Attempt To Argue Seized Documents Were Declassified,Center,https://www.allsides.com/news/2022-01-05-1108/how-stop-trump-and-prevent-another-jan-6,nytimes,https://www.allsides.com/sites/default/files/merlin_194165460_14a98c93-69d1-4812-8b41-614a5d9d389f-superJumbo.jpg,How to Stop Trump and Prevent Another Jan. 6,"OPINION
On Christmas morning, I woke up early and flipped on CNN, where I found the newscaster toggling among three news stories — two really depressing ones and an amazingly uplifting one.
The first depressing story was the rapid spread of the Omicron variant. The other was the looming anniversary of the Jan. 6 insurrection. Both the threat from the virus and the distorted beliefs about the attack on the Capitol were being fueled by crackpot conspiracy theories circulated by Facebook, Fox News and Republican politicians.",527
2022-06-09T06:05:58-07:00,Democrats cheering the congressional investigation into last year’s violent attack on the Capitol face a tricky question as they make their case against former President Trump: What does a victory look like? The answer seems to be as diverse as the House Democratic Caucus itself. ,Trump passports taken in FBI search of Mar-a-Lago returned to former president,Lean Left,https://www.allsides.com/news/2022-06-09-0605/what-does-jan-6-hearing-victory-look-democrats,thehill,https://www.allsides.com/sites/default/files/allsides-logo-open-graph.png,What does a Jan. 6 hearing victory look like for Democrats?,"Democrats cheering the congressional investigation into last year’s violent attack on the Capitol face a tricky question as they make their case against former President Trump: What does a victory look like?
The answer seems to be as diverse as the House Democratic Caucus itself.
A number of lawmakers said they want the open proceedings, which begin in prime time on Thursday, to provide a high-stakes history lesson of sorts, revealing not only what happened on Jan. 6, 2021, when a pro-Trump mob tried to block the peaceful transfer of...",542
2022-06-09T06:08:11-07:00,The congressional hearings on the 2021 assault on the U.S. Capitol by Donald Trump supporters will spotlight testimony by the former president's top aides and family members as a House committee seeks to persuade Americans that the riot was an orchestrated attack on democracy.,FBI's Mar-a-Lago Ransacking Takes Another Irresponsible Turn,Right,https://www.allsides.com/news/2022-06-09-0608/trump-aides-words-take-center-stage-us-capitol-riot-hearings-open,reuters,https://www.allsides.com/sites/default/files/7YWGD2YZSJNTRKMB456ZHESUWA.jpg,Trump aides' words to take center stage as U.S. Capitol riot hearings open,"The congressional hearings on the 2021 assault on the U.S. Capitol by Donald Trump supporters will spotlight testimony by the former president's top aides and family members as a House committee seeks to persuade Americans that the riot was an orchestrated attack on democracy.
After almost a year of investigation, the U.S. House of Representatives Select Committee to Investigate the January 6th Attack moves into a new phase on Thursday with a prime-time hearing that will include videotaped testimony from senior Trump White House officials and campaign officials, committee aides...",587
